,ts,lat,lon,fatalities
28290,2012-01-22,0.5172,42.071000000000005,0
28291,2012-01-22,2.0549,45.33,1
28292,2012-01-22,6.7697,47.4308,0
28293,2012-01-22,6.7692,47.4306,0
28294,2012-01-21,0.4833,42.7666,0
28295,2012-01-21,1.9233,45.1023,1
28296,2012-01-21,2.0652,45.39,0
28297,2012-01-21,2.0844,45.39,0
28298,2012-01-21,8.4774,47.3597,2
28299,2012-01-21,6.7697,47.4308,0
28300,2012-01-21,4.736000000000001,45.2043,0
28302,2012-01-20,3.3280000000000003,42.2199,0
28303,2012-01-20,2.0844,45.39,0
28304,2012-01-20,6.7692,47.4306,0
28305,2012-01-19,4.736000000000001,45.2043,14
28306,2012-01-19,5.5376,46.3867,2
28307,2012-01-19,2.7352,41.0177,0
28308,2012-01-19,2.0844,45.39,0
28309,2012-01-19,8.2516,46.3157,0
28310,2012-01-19,6.7697,47.4308,1
28311,2012-01-19,2.0462,45.3341,0
28312,2012-01-18,-0.3603,42.5463,20
28313,2012-01-18,2.0405,45.36,0
28314,2012-01-18,4.736000000000001,45.2043,1
28315,2012-01-18,0.5172,42.071000000000005,0
28316,2012-01-18,2.0581,45.3003,0
28317,2012-01-18,9.4956,50.8128,0
28318,2012-01-18,9.407,45.0636,0
28319,2012-01-17,3.3280000000000003,42.2199,0
28320,2012-01-17,2.0844,45.39,0
28321,2012-01-17,2.0581,45.3003,0
28322,2012-01-17,4.736000000000001,45.2043,0
28323,2012-01-17,5.1994,45.5252,1
28324,2012-01-16,5.5376,46.3867,3
28325,2012-01-16,8.4774,47.3597,0
28326,2012-01-16,8.2516,46.3157,0
28328,2012-01-16,5.3083,45.8774,0
28329,2012-01-15,0.4833,42.7666,5
28330,2012-01-15,2.2059,41.6249,0
28331,2012-01-15,2.2059,41.6249,6
28332,2012-01-15,3.8,42.5446,0
28333,2012-01-15,3.8,42.5446,3
28334,2012-01-15,4.736000000000001,45.2043,0
28335,2012-01-15,8.2516,46.3157,0
28337,2012-01-15,5.5376,46.3867,0
28338,2012-01-15,2.0844,45.39,0
28339,2012-01-15,6.1457,46.6271,2
28340,2012-01-15,2.0462,45.3341,0
28341,2012-01-15,2.048,45.32,1
28343,2012-01-14,4.736000000000001,45.2043,0
28344,2012-01-14,8.2516,46.3157,0
28345,2012-01-14,4.736000000000001,45.2043,0
28346,2012-01-14,2.0844,45.39,0
28347,2012-01-14,2.0549,45.33,1
28348,2012-01-14,6.7662,47.4279,0
28349,2012-01-14,5.5376,46.3867,0
28350,2012-01-13,2.0333,45.35,1
28352,2012-01-13,2.0333,45.35,3
28353,2012-01-12,5.7505,46.5131,0
28354,2012-01-12,0.3046,41.4394,3
28355,2012-01-12,2.15,45.11600000000001,4
28360,2012-01-11,3.8519,45.5651,0
28362,2012-01-11,2.0844,45.39,0
28363,2012-01-11,9.1494,48.4208,0
28365,2012-01-11,2.0549,45.33,2
28366,2012-01-11,5.5376,46.3867,2
28367,2012-01-10,4.736000000000001,45.2043,0
28368,2012-01-10,4.736000000000001,45.2043,1
28369,2012-01-10,0.4063,41.0124,0
28370,2012-01-10,9.5598,44.0668,1
28371,2012-01-10,11.2842,49.1816,0
28373,2012-01-09,5.5376,46.3867,0
28374,2012-01-09,0.3046,41.4394,0
28375,2012-01-09,2.0844,45.39,1
28376,2012-01-09,2.0652,45.39,1
28377,2012-01-08,2.0095,45.25,0
28379,2012-01-08,3.1685,42.4947,0
28380,2012-01-08,8.9577,46.4111,0
28381,2012-01-08,2.0095,45.25,2
28382,2012-01-08,5.7505,46.5131,1
28383,2012-01-07,2.0844,45.39,2
28384,2012-01-07,2.0652,45.39,0
28385,2012-01-07,2.0581,45.3003,0
28386,2012-01-07,4.4,43.9167,4
28387,2012-01-07,3.9276,41.8742,0
28388,2012-01-07,5.7505,46.5131,0
28389,2012-01-06,3.3280000000000003,42.2199,0
28390,2012-01-06,4.736000000000001,45.2043,2
28391,2012-01-05,3.3167,45.7,0
28392,2012-01-05,-0.6326,42.3392,0
28393,2012-01-05,0.5172,42.071000000000005,0
28394,2012-01-05,2.0844,45.39,0
28395,2012-01-05,2.0095,45.25,0
28398,2012-01-04,3.3280000000000003,42.2199,0
28399,2012-01-04,2.2059,41.6249,2
28400,2012-01-04,0.2837,41.7141,0
28401,2012-01-04,4.736000000000001,45.2043,0
28403,2012-01-03,3.8519,45.5651,0
28409,2011-12-30,3.9276,41.8742,0
28410,2011-12-29,2.2059,41.6249,0
28412,2011-12-28,-1.2178,41.8369,0
28413,2011-12-28,2.0844,45.39,0
28414,2011-12-28,8.4774,47.3597,0
28415,2011-12-28,2.2059,41.6249,0
28416,2011-12-28,2.2059,41.6249,0
28417,2011-12-27,4.8476,45.2398,0
28418,2011-12-27,4.736000000000001,45.2043,0
28419,2011-12-27,3.0359,41.8674,0
28420,2011-12-26,2.0476,45.35,1
28421,2011-12-26,2.0652,45.39,0
28422,2011-12-26,2.048,45.32,0
28423,2011-12-25,2.0581,45.3003,0
28424,2011-12-25,2.0652,45.39,0
28425,2011-12-25,9.5069,49.0861,1
28426,2011-12-25,2.0095,45.25,0
28427,2011-12-25,10.9741,49.2137,0
28429,2011-12-24,2.0333,45.35,0
28430,2011-12-24,-1.03,41.483000000000004,0
28431,2011-12-24,4.195,44.9885,0
28433,2011-12-24,6.7697,47.4308,10
28434,2011-12-24,2.0095,45.25,3
28435,2011-12-24,2.7809,45.4968,1
28436,2011-12-24,8.4774,47.3597,1
28437,2011-12-24,6.7697,47.4308,5
28438,2011-12-23,4.736000000000001,45.2043,1
28439,2011-12-23,2.2204,45.2259,0
28440,2011-12-23,2.3385,42.2843,0
28441,2011-12-23,6.7697,47.4308,2
28442,2011-12-23,4.75,45.2,0
28443,2011-12-23,4.736000000000001,45.2043,2
28447,2011-12-21,2.0095,45.25,0
28448,2011-12-21,0.5172,42.071000000000005,4
28449,2011-12-21,11.2777,49.1953,0
28450,2011-12-21,2.0581,45.3003,0
28451,2011-12-21,2.2204,45.2259,1
28452,2011-12-20,0.2794,41.2697,0
28453,2011-12-20,4.6815,46.6234,0
28454,2011-12-20,2.2204,45.2259,0
28455,2011-12-20,0.5172,42.071000000000005,10
28456,2011-12-20,2.0095,45.25,0
28457,2011-12-20,4.6815,46.6234,0
28458,2011-12-20,2.0095,45.25,0
28459,2011-12-20,2.0095,45.25,7
28460,2011-12-20,2.0337,45.34,1
28461,2011-12-20,2.0581,45.3003,0
28462,2011-12-20,6.7697,47.4308,4
28463,2011-12-20,3.8,42.5446,0
28464,2011-12-20,2.2356,45.101000000000006,2
28465,2011-12-20,6.4264,46.7055,1
28468,2011-12-19,2.0195,45.31,0
28469,2011-12-19,2.2204,45.2259,2
28470,2011-12-19,2.0652,45.39,0
28471,2011-12-19,2.0844,45.39,0
28472,2011-12-19,2.0581,45.3003,0
28474,2011-12-19,2.0462,45.3341,2
28475,2011-12-19,11.2842,49.1816,0
28476,2011-12-18,6.1478,46.3964,4
28477,2011-12-18,5.5376,46.3867,5
28478,2011-12-18,2.0276,45.33,1
28479,2011-12-18,2.2204,45.2259,2
28480,2011-12-17,6.1478,46.3964,4
28481,2011-12-17,2.0844,45.39,0
28482,2011-12-17,9.1494,48.4208,1
28483,2011-12-17,6.7697,47.4308,1
28485,2011-12-16,3.3280000000000003,42.2199,2
28486,2011-12-16,9.7333,43.6333,0
28488,2011-12-15,2.15,45.11600000000001,1
28489,2011-12-15,2.0095,45.25,0
28490,2011-12-15,6.7697,47.4308,0
28491,2011-12-15,2.8049,44.0821,3
28492,2011-12-14,0.4063,41.0124,5
28493,2011-12-14,11.2842,49.1816,0
28494,2011-12-14,5.3505,48.5268,2
28496,2011-12-14,2.0581,45.3003,0
28497,2011-12-13,2.048,45.32,0
28498,2011-12-13,5.5376,46.3867,0
28500,2011-12-13,5.1143,47.9303,1
28501,2011-12-13,0.3046,41.4394,3
28502,2011-12-12,3.9276,41.8742,0
28503,2011-12-12,6.28,48.78,1
28506,2011-12-11,9.1494,48.4208,2
28507,2011-12-10,2.3385,42.2843,0
28509,2011-12-09,2.0549,45.33,0
28510,2011-12-09,2.048,45.32,0
28511,2011-12-09,9.745,45.63399999999999,0
28513,2011-12-07,2.3385,42.2843,0
28514,2011-12-07,4.8476,45.2398,0
28515,2011-12-07,6.1478,46.3964,0
28516,2011-12-07,2.0095,45.25,0
28517,2011-12-07,2.2204,45.2259,0
28518,2011-12-07,2.0333,45.35,3
28519,2011-12-07,10.6218,47.3681,1
28520,2011-12-06,2.0844,45.39,0
28526,2011-12-06,9.7333,43.6333,1
28528,2011-12-05,0.5172,42.071000000000005,0
28529,2011-12-05,2.0678,45.35,0
28530,2011-12-05,2.0844,45.39,0
28531,2011-12-05,11.1603,48.1949,1
28532,2011-12-05,9.9268,43.5481,0
28533,2011-12-05,6.7697,47.4308,0
28534,2011-12-05,9.7333,43.6333,3
28535,2011-12-05,9.5069,49.0861,0
28536,2011-12-05,11.2777,49.1953,1
28538,2011-12-04,2.2204,45.2259,0
28539,2011-12-04,6.7697,47.4308,1
28540,2011-12-03,2.2204,45.2259,2
28541,2011-12-03,2.2204,45.2259,0
28542,2011-12-02,0.5172,42.071000000000005,0
28543,2011-12-02,2.7809,45.4968,6
28544,2011-12-02,11.2842,49.1816,1
28545,2011-12-02,2.0195,45.31,0
28546,2011-12-01,2.0195,45.31,0
28547,2011-12-01,3.0359,41.8674,5
28548,2011-12-01,2.0844,45.39,5
28549,2011-12-01,2.0652,45.39,0
28550,2011-12-01,2.7809,45.4968,6
28551,2011-12-01,2.6778,41.3254,8
28552,2011-11-30,6.0386,46.4286,2
28553,2011-11-30,2.0095,45.25,4
28554,2011-11-30,6.1478,46.3964,0
28555,2011-11-30,4.9263,45.2172,0
28556,2011-11-30,5.5376,46.3867,0
28557,2011-11-30,2.2204,45.2259,4
28558,2011-11-30,6.7697,47.4308,3
28559,2011-11-29,2.15,45.11600000000001,0
28560,2011-11-29,2.0333,45.35,1
28561,2011-11-29,2.0333,45.35,0
28562,2011-11-29,9.5598,44.0668,0
28563,2011-11-29,2.7352,41.0177,0
28564,2011-11-29,8.4774,47.3597,1
28565,2011-11-29,9.5069,49.0861,4
28566,2011-11-29,0.5172,42.071000000000005,1
28567,2011-11-28,5.86,46.96,0
28568,2011-11-28,2.0678,45.35,3
28569,2011-11-28,-0.3603,42.5463,0
28570,2011-11-28,6.7697,47.4308,1
28571,2011-11-28,2.0678,45.35,1
28572,2011-11-28,2.0333,45.35,0
28573,2011-11-27,2.2204,45.2259,1
28574,2011-11-27,2.0549,45.33,6
28575,2011-11-27,2.0337,45.34,0
28576,2011-11-27,3.8096,43.2463,0
28577,2011-11-26,4.736000000000001,45.2043,0
28579,2011-11-26,11.2842,49.1816,1
28580,2011-11-26,4.8282,43.6599,4
28581,2011-11-26,3.8,42.5446,0
28582,2011-11-26,10.4396,45.0143,0
28583,2011-11-25,5.5376,46.3867,0
28587,2011-11-24,2.0678,45.35,2
28588,2011-11-24,2.0652,45.39,0
28589,2011-11-24,2.0678,45.35,0
28590,2011-11-24,2.0095,45.25,1
28591,2011-11-24,2.0333,45.35,0
28592,2011-11-24,2.048,45.32,0
28593,2011-11-23,2.0195,45.31,0
28595,2011-11-23,8.2516,46.3157,0
28596,2011-11-23,6.7697,47.4308,1
28597,2011-11-22,2.2204,45.2259,2
28598,2011-11-22,2.2204,45.2259,3
28599,2011-11-22,2.7352,41.0177,0
28600,2011-11-22,4.0182,44.5127,0
28601,2011-11-22,9.1549,47.4776,0
28602,2011-11-22,6.7697,47.4308,1
28603,2011-11-22,6.7697,47.4308,0
28604,2011-11-21,5.083,45.3143,0
28605,2011-11-21,4.8476,45.2398,0
28606,2011-11-21,6.7697,47.4308,0
28607,2011-11-20,0.5172,42.071000000000005,0
28608,2011-11-20,2.0652,45.39,1
28611,2011-11-20,6.7692,47.4306,5
28612,2011-11-19,2.048,45.32,0
28613,2011-11-19,7.45,48.13,0
28614,2011-11-19,2.0549,45.33,1
28615,2011-11-18,4.2381,47.7306,0
28616,2011-11-18,2.0652,45.39,1
28618,2011-11-18,6.7697,47.4308,1
28619,2011-11-18,9.1549,47.4776,0
28620,2011-11-18,11.2777,49.1953,0
28621,2011-11-17,5.5376,46.3867,0
28622,2011-11-17,-1.03,41.483000000000004,0
28623,2011-11-17,4.9263,45.2172,0
28624,2011-11-17,0.5172,42.071000000000005,0
28625,2011-11-17,-1.03,41.483000000000004,0
28626,2011-11-17,2.2204,45.2259,2
28628,2011-11-16,3.15,41.33,0
28629,2011-11-16,2.6778,41.3254,16
28630,2011-11-16,4.55,43.0333,0
28631,2011-11-16,9.5069,49.0861,14
28632,2011-11-16,-1.1369,41.2174,0
28635,2011-11-15,2.0095,45.25,0
28636,2011-11-15,2.0652,45.39,1
28637,2011-11-15,2.0333,45.35,0
28638,2011-11-15,2.0844,45.39,0
28639,2011-11-15,2.0095,45.25,0
28640,2011-11-15,2.0581,45.3003,0
28641,2011-11-15,2.0581,45.3003,0
28642,2011-11-15,3.3167,42.2167,0
28643,2011-11-15,2.0678,45.35,0
28644,2011-11-15,2.2204,45.2259,0
28645,2011-11-15,2.0333,45.35,0
28646,2011-11-14,2.0195,45.31,0
28647,2011-11-14,2.048,45.32,0
28648,2011-11-14,2.35,45.3833,0
28649,2011-11-14,2.0844,45.39,15
28650,2011-11-14,9.5069,49.0861,0
28651,2011-11-14,0.2794,41.2697,3
28652,2011-11-14,0.5172,42.071000000000005,4
28653,2011-11-14,11.3305,49.2968,1
28654,2011-11-14,2.0581,45.3003,0
28655,2011-11-14,2.0549,45.33,0
28656,2011-11-14,2.15,45.11600000000001,0
28657,2011-11-13,2.15,45.11600000000001,0
28660,2011-11-13,2.6778,41.3254,0
28661,2011-11-13,2.7352,41.0177,0
28662,2011-11-12,2.0462,45.3341,0
28663,2011-11-12,2.0333,45.35,1
28664,2011-11-12,2.0844,45.39,0
28665,2011-11-12,2.0333,45.35,0
28666,2011-11-12,6.8,48.8,1
28667,2011-11-12,2.0095,45.25,2
28668,2011-11-11,3.3167,45.7,0
28670,2011-11-11,-0.3603,42.5463,0
28671,2011-11-11,2.0844,45.39,2
28672,2011-11-11,2.0581,45.3003,2
28673,2011-11-11,2.0652,45.39,1
28674,2011-11-10,0.4063,41.0124,0
28675,2011-11-10,0.3046,41.4394,0
28676,2011-11-10,2.0333,45.35,1
28677,2011-11-10,0.3046,41.4394,0
28678,2011-11-10,2.0333,45.35,0
28679,2011-11-10,2.0549,45.33,0
28680,2011-11-09,4.6815,46.6234,3
28681,2011-11-09,2.0095,45.25,1
28682,2011-11-09,11.2842,49.1816,1
28683,2011-11-08,2.2204,45.2259,0
28684,2011-11-08,2.048,45.32,2
28685,2011-11-08,6.7697,47.4308,0
28686,2011-11-08,0.5172,42.071000000000005,1
28687,2011-11-08,2.2204,45.2259,0
28688,2011-11-08,2.048,45.32,0
28689,2011-11-08,2.0333,45.35,1
28690,2011-11-07,2.0333,45.35,0
28691,2011-11-07,2.0549,45.33,0
28694,2011-11-07,2.2204,45.2259,0
28695,2011-11-06,2.0652,45.39,1
28697,2011-11-06,3.3280000000000003,42.2199,0
28698,2011-11-06,2.0337,45.34,3
28699,2011-11-06,10.6218,47.3681,4
28700,2011-11-06,4.1207,43.8879,0
28701,2011-11-06,2.0095,45.25,1
28702,2011-11-06,6.7697,47.4308,1
28703,2011-11-06,9.745,45.63399999999999,2
28705,2011-11-05,6.4264,46.7055,0
28707,2011-11-05,2.0095,45.25,0
28708,2011-11-05,2.0337,45.34,1
28709,2011-11-05,9.5598,44.0668,0
28712,2011-11-04,2.0694,45.2421,0
28713,2011-11-04,5.0388,45.2891,2
28714,2011-11-04,2.0456,45.34,1
28715,2011-11-03,11.279000000000002,49.1784,2
28716,2011-11-03,1.9233,45.1023,4
28718,2011-11-02,5.689,45.9693,0
28719,2011-11-02,2.0095,45.25,0
28720,2011-11-02,10.6218,47.3681,0
28721,2011-11-02,10.6218,47.3681,1
28722,2011-11-02,2.0549,45.33,1
28723,2011-11-01,2.7352,41.0177,0
28724,2011-11-01,6.1478,46.3964,0
28725,2011-11-01,5.3505,48.5268,0
28726,2011-11-01,0.4063,41.0124,0
28727,2011-10-31,0.4063,41.0124,0
28728,2011-10-31,6.1478,46.3964,0
28729,2011-10-31,8.4774,47.3597,0
28730,2011-10-31,6.7697,47.4308,0
28731,2011-10-30,-0.3603,42.5463,0
28732,2011-10-30,3.12,43.65,5
28733,2011-10-30,9.5598,44.0668,2
28734,2011-10-30,6.7662,47.4279,1
28735,2011-10-29,-0.3603,42.5463,0
28736,2011-10-29,2.0581,45.3003,40
28739,2011-10-29,2.0549,45.33,2
28740,2011-10-29,11.2842,49.1816,1
28743,2011-10-28,-1.22,41.84,0
28746,2011-10-27,2.0095,45.25,1
28747,2011-10-27,4.9263,45.2172,0
28748,2011-10-27,4.9263,45.2172,0
28749,2011-10-27,6.7697,47.4308,0
28750,2011-10-27,0.4063,41.0124,0
28752,2011-10-26,9.1549,47.4776,0
28753,2011-10-26,2.6778,41.3254,0
28757,2011-10-26,10.65,49.75,0
28758,2011-10-25,0.5172,42.071000000000005,0
28760,2011-10-25,2.7352,41.0177,0
28762,2011-10-25,-0.3603,42.5463,20
28763,2011-10-25,0.4063,41.0124,15
28764,2011-10-25,0.5172,42.071000000000005,15
28765,2011-10-25,6.7697,47.4308,0
28766,2011-10-25,6.7697,47.4308,1
28769,2011-10-24,2.0581,45.3003,0
28770,2011-10-24,2.2204,45.2259,3
28771,2011-10-24,6.7697,47.4308,1
28772,2011-10-23,2.0333,45.35,1
28773,2011-10-23,3.1172,43.6469,0
28776,2011-10-22,2.0581,45.3003,10
28777,2011-10-22,2.0581,45.3003,0
28778,2011-10-22,5.5376,46.3867,2
28779,2011-10-21,2.2204,45.2259,0
28780,2011-10-21,2.0581,45.3003,0
28781,2011-10-20,2.0414,45.3337,70
28783,2011-10-20,6.7697,47.4308,1
28784,2011-10-19,2.0276,45.33,0
28785,2011-10-19,7.19,47.53,6
28786,2011-10-19,6.7697,47.4308,0
28787,2011-10-19,2.0333,45.35,1
28788,2011-10-18,2.2204,45.2259,4
28789,2011-10-18,0.5172,42.071000000000005,0
28791,2011-10-18,7.2135,48.851000000000006,0
28792,2011-10-18,2.15,45.11600000000001,1
28794,2011-10-17,2.6778,41.3254,0
28795,2011-10-17,2.0581,45.3003,1
28796,2011-10-17,2.7352,41.0177,0
28797,2011-10-16,0.5172,42.071000000000005,0
28798,2011-10-16,-0.3603,42.5463,0
28799,2011-10-16,11.2842,49.1816,1
28800,2011-10-16,0.5172,42.071000000000005,0
28801,2011-10-15,0.5172,42.071000000000005,0
28802,2011-10-14,6.1478,46.3964,2
28803,2011-10-14,2.0333,45.35,0
28804,2011-10-14,9.5069,49.0861,5
28805,2011-10-14,6.7697,47.4308,0
28806,2011-10-14,0.5172,42.071000000000005,0
28808,2011-10-13,2.0581,45.3003,0
28809,2011-10-13,0.5172,42.071000000000005,0
28810,2011-10-12,2.0337,45.34,2
28812,2011-10-12,2.35,45.3833,1
28813,2011-10-11,2.0652,45.39,3
28814,2011-10-11,-1.03,41.483000000000004,0
28815,2011-10-11,0.5172,42.071000000000005,0
28816,2011-10-10,2.0844,45.39,0
28817,2011-10-10,2.15,45.11600000000001,0
28818,2011-10-10,0.4063,41.0124,0
28819,2011-10-10,2.0678,45.35,10
28821,2011-10-09,6.4264,46.7055,1
28822,2011-10-09,3.3280000000000003,42.2199,0
28823,2011-10-09,3.5019,42.1547,1
28824,2011-10-09,2.0844,45.39,11
28825,2011-10-08,2.0652,45.39,5
28826,2011-10-08,2.0652,45.39,8
28827,2011-10-08,11.2842,49.1816,1
28828,2011-10-07,5.5376,46.3867,0
28829,2011-10-07,0.4063,41.0124,2
28830,2011-10-07,3.3280000000000003,42.2199,0
28831,2011-10-06,8.4774,47.3597,1
28832,2011-10-06,4.8282,43.6599,1
28833,2011-10-05,2.0095,45.25,0
28834,2011-10-05,3.9276,41.8742,2
28835,2011-10-05,2.048,45.32,0
28836,2011-10-05,0.5172,42.071000000000005,0
28837,2011-10-04,6.1478,46.3964,0
28838,2011-10-04,3.9276,41.8742,0
28839,2011-10-04,2.0195,45.31,100
28842,2011-10-03,5.5376,46.3867,0
28843,2011-10-03,9.5069,49.0861,7
28844,2011-10-02,2.0844,45.39,0
28845,2011-10-02,2.0652,45.39,2
28847,2011-10-01,5.5376,46.3867,79
28848,2011-10-01,4.736000000000001,45.2043,0
28849,2011-10-01,2.0095,45.25,3
28850,2011-10-01,0.2794,41.2697,7
28851,2011-10-01,2.0414,45.3337,11
28852,2011-10-01,2.0337,45.34,1
28854,2011-09-30,4.6815,46.6234,0
28855,2011-09-30,6.7697,47.4308,1
28856,2011-09-30,0.4063,41.0124,0
28857,2011-09-30,0.4063,41.0124,0
28859,2011-09-28,3.3280000000000003,42.2199,0
28860,2011-09-28,3.9276,41.8742,0
28861,2011-09-27,4.736000000000001,45.2043,0
28862,2011-09-27,-0.3603,42.5463,0
28863,2011-09-27,5.5376,46.3867,0
28864,2011-09-25,2.0333,45.35,0
28865,2011-09-25,2.0333,45.35,0
28866,2011-09-24,6.7697,47.4308,2
28867,2011-09-24,6.7697,47.4308,0
28868,2011-09-24,2.57,41.32,26
28869,2011-09-24,-0.3603,42.5463,0
28870,2011-09-23,-0.3603,42.5463,0
28871,2011-09-23,2.7352,41.0177,0
28872,2011-09-23,2.0095,45.25,1
28873,2011-09-22,11.2842,49.1816,0
28874,2011-09-21,0.4063,41.0124,0
28875,2011-09-21,2.0095,45.25,3
28876,2011-09-20,2.7809,45.4968,10
28878,2011-09-20,2.0414,45.3337,1
28879,2011-09-20,6.7697,47.4308,1
28880,2011-09-19,2.0195,45.31,1
28881,2011-09-19,2.0337,45.34,1
28885,2011-09-17,2.0095,45.25,1
28886,2011-09-16,1.3,44.13,9
28887,2011-09-16,2.0095,45.25,4
28890,2011-09-16,2.0095,45.25,2
28891,2011-09-15,0.3046,41.4394,0
28895,2011-09-14,6.7697,47.4308,0
28896,2011-09-13,4.736000000000001,45.2043,0
28897,2011-09-13,2.7352,41.0177,0
28898,2011-09-13,2.7352,41.0177,2
28899,2011-09-12,5.5376,46.3867,0
28900,2011-09-12,0.406,41.012,0
28901,2011-09-12,5.5376,46.3867,2
28903,2011-09-12,2.0678,45.35,0
28904,2011-09-12,2.6778,41.3254,0
28905,2011-09-12,3.3280000000000003,42.2199,0
28906,2011-09-12,6.7697,47.4308,0
28907,2011-09-12,2.0581,45.3003,1
28908,2011-09-11,2.7352,41.0177,0
28909,2011-09-11,9.9125,49.3925,0
28910,2011-09-11,2.7352,41.0177,0
28913,2011-09-11,2.7352,41.0177,25
28916,2011-09-10,2.7809,45.4968,2
28917,2011-09-10,2.7352,41.0177,25
28919,2011-09-09,2.0678,45.35,4
28920,2011-09-09,2.15,45.11600000000001,1
28924,2011-09-07,2.0652,45.39,0
28925,2011-09-07,2.0462,45.3341,0
28926,2011-09-07,-0.3603,42.5463,0
28927,2011-09-07,3.8,42.5446,0
28928,2011-09-07,2.0095,45.25,0
28929,2011-09-07,2.0095,45.25,1
28930,2011-09-07,2.0095,45.25,1
28934,2011-09-07,11.2842,49.1816,0
28935,2011-09-07,11.2842,49.1816,0
28936,2011-09-07,2.0462,45.3341,0
28937,2011-09-07,11.2842,49.1816,1
28938,2011-09-06,9.5997,43.335,0
28939,2011-09-06,6.7697,47.4308,0
28940,2011-09-06,5.3505,48.5268,0
28941,2011-09-06,6.7697,47.4308,2
28943,2011-09-06,6.7697,47.4308,0
28945,2011-09-06,2.0462,45.3341,0
28946,2011-09-06,6.7697,47.4308,13
28947,2011-09-05,6.28,48.78,1
28948,2011-09-05,2.0581,45.3003,0
28949,2011-09-05,6.7697,47.4308,0
28952,2011-09-05,6.7697,47.4308,14
28953,2011-09-04,2.0456,45.34,0
28955,2011-09-04,2.8049,44.0821,0
28956,2011-09-04,6.7697,47.4308,0
28958,2011-09-04,2.0844,45.39,2
28959,2011-09-03,6.1478,46.3964,5
28960,2011-09-03,-0.3603,42.5463,6
28961,2011-09-03,2.0462,45.3341,3
28963,2011-09-03,5.68,48.33,1
28964,2011-09-02,6.7662,47.4279,0
28965,2011-09-02,11.2842,49.1816,1
28968,2011-09-02,4.1207,43.8879,1
28969,2011-09-02,2.0195,45.31,0
28970,2011-09-02,7.0120000000000005,47.06,0
28971,2011-09-02,6.7662,47.4279,0
28972,2011-09-01,8.543,47.4831,0
28973,2011-09-01,8.3963,47.9357,0
28975,2011-09-01,11.2842,49.1816,0
28976,2011-09-01,6.7662,47.4279,2
28977,2011-08-31,6.28,49.02,0
28978,2011-08-31,9.1494,48.4208,0
28979,2011-08-31,3.8,42.5446,1
28981,2011-08-31,3.8,42.5446,0
28982,2011-08-30,3.22,42.63,0
28983,2011-08-30,1.9221,44.7871,0
28984,2011-08-30,3.22,42.63,0
28985,2011-08-30,9.25,44.08,0
28986,2011-08-30,3.5019,42.1547,0
28987,2011-08-30,2.048,45.32,7
28988,2011-08-30,3.3280000000000003,42.2199,0
28995,2011-08-29,2.0195,45.31,1
28996,2011-08-29,2.0333,45.35,0
28997,2011-08-29,5.5282,46.5707,0
28998,2011-08-29,7.0958,48.1601,0
28999,2011-08-29,5.689,45.9693,2
29000,2011-08-29,6.7697,47.4308,1
29001,2011-08-29,6.7697,47.4308,0
29002,2011-08-28,3.1172,43.6469,1
29003,2011-08-28,2.7352,41.0177,0
29004,2011-08-28,2.7352,41.0177,0
29005,2011-08-28,3.9276,41.8742,0
29006,2011-08-28,4.2381,47.7306,2
29007,2011-08-28,6.7697,47.4308,2
29009,2011-08-28,3.1172,43.6469,1
29010,2011-08-27,2.0652,45.39,2
29011,2011-08-27,3.3280000000000003,42.2199,1
29012,2011-08-27,0.4063,41.0124,0
29013,2011-08-27,2.0333,45.35,0
29014,2011-08-27,2.0095,45.25,0
29015,2011-08-27,8.4064,48.4819,1
29016,2011-08-27,2.0095,45.25,0
29017,2011-08-27,2.0333,45.35,0
29018,2011-08-27,2.0195,45.31,0
29019,2011-08-27,2.0276,45.33,0
29020,2011-08-27,6.7697,47.4308,1
29021,2011-08-26,5.3329,46.4768,0
29022,2011-08-26,5.1994,45.5252,1
29023,2011-08-26,2.0333,45.35,0
29024,2011-08-26,6.7697,47.4308,1
29025,2011-08-26,6.7697,47.4308,0
29026,2011-08-26,6.7697,47.4308,0
29027,2011-08-25,6.7697,47.4308,0
29028,2011-08-25,1.9233,45.1023,0
29029,2011-08-25,5.1994,45.5252,1
29030,2011-08-24,2.0414,45.3337,0
29031,2011-08-24,2.0095,45.25,0
29032,2011-08-24,5.5282,46.5707,0
29033,2011-08-23,6.7697,47.4308,1
29035,2011-08-23,2.0095,45.25,0
29036,2011-08-23,2.0581,45.3003,3
29037,2011-08-22,2.0581,45.3003,3
29038,2011-08-22,11.2842,49.1816,1
29039,2011-08-22,2.0195,45.31,1
29040,2011-08-22,2.2204,45.2259,0
29041,2011-08-22,6.7697,47.4308,1
29042,2011-08-22,3.3280000000000003,42.2199,1
29043,2011-08-22,2.0333,45.35,1
29044,2011-08-22,0.4063,41.0124,2
29045,2011-08-22,8.92,48.58,5
29046,2011-08-21,6.7697,47.4308,1
29047,2011-08-21,3.3167,45.85,13
29048,2011-08-21,2.7352,41.0177,0
29049,2011-08-21,2.0095,45.25,0
29050,2011-08-21,4.1207,43.8879,1
29051,2011-08-21,6.7692,47.4306,0
29052,2011-08-20,10.6218,47.3681,0
29053,2011-08-20,3.8,42.5446,0
29054,2011-08-20,9.5598,44.0668,0
29055,2011-08-20,2.0095,45.25,2
29056,2011-08-20,2.7352,41.0177,19
29057,2011-08-20,6.7697,47.4308,2
29058,2011-08-20,10.6218,47.3681,0
