region,year,week,SMN,SMT,VCI,TCI,VHI
Shabeellaha Hoose,1992,12,0.102,307.94,12.55,38.44,25.5
Shabeellaha Hoose,1992,13,0.103,306.84,12.16,39.75,25.96
Shabeellaha Hoose,1992,14,0.108,305.93,13.31,36.98,25.14
Shabeellaha Hoose,1992,15,0.114,304.89,14.3,32.94,23.62
Shabeellaha Hoose,1992,16,0.121,303.48,14.94,32.01,23.48
Shabeellaha Hoose,1992,17,0.13,302.07,16.32,30.5,23.41
Shabeellaha Hoose,1992,18,0.144,301.07,18.24,27.06,22.65
Shabeellaha Hoose,1992,19,0.161,300.58,20.87,21.17,21.02
Shabeellaha Hoose,1992,20,0.18,300.11,24.27,18.78,21.53
Shabeellaha Hoose,1992,21,0.195,299.32,27.46,20.36,23.91
Shabeellaha Hoose,1992,22,0.208,298.85,32,20.56,26.28
Shabeellaha Hoose,1992,23,0.215,298.46,35.88,21.11,28.49
Shabeellaha Hoose,1992,24,0.215,298.05,37.64,22.4,30.02
Shabeellaha Hoose,1992,25,0.211,297.49,38.19,24.88,31.54
Shabeellaha Hoose,1992,26,0.202,296.71,37.48,32,34.74
Shabeellaha Hoose,1992,27,0.19,295.89,35.04,41.24,38.14
Shabeellaha Hoose,1992,28,0.18,295.09,31.73,52.1,41.92
Shabeellaha Hoose,1992,29,0.17,294.28,28.42,65.02,46.72
Shabeellaha Hoose,1992,30,0.167,294.06,28.21,71.22,49.71
Shabeellaha Hoose,1992,31,0.167,294.49,29.54,70.59,50.06
Shabeellaha Hoose,1992,32,0.169,295.48,31.74,66.02,48.88
Shabeellaha Hoose,1992,33,0.17,296.61,33.93,60.28,47.1
Shabeellaha Hoose,1992,34,0.17,297.54,35.37,56.45,45.91
Shabeellaha Hoose,1992,35,0.17,298.42,37.07,53.25,45.16
Shabeellaha Hoose,1992,36,0.167,299.08,37.43,50.66,44.04
Shabeellaha Hoose,1992,37,0.164,299.78,36.67,46.8,41.73
Shabeellaha Hoose,1992,38,0.161,300.34,35.5,43.69,39.59
Shabeellaha Hoose,1992,39,0.159,300.45,34.32,42.18,38.25
Shabeellaha Hoose,1992,40,0.156,300.35,32.66,39.67,36.16
Shabeellaha Hoose,1992,41,0.153,300.09,30.72,39.67,35.2
Shabeellaha Hoose,1992,42,0.152,299.54,27.55,44.67,36.11
Shabeellaha Hoose,1992,43,0.156,299.15,25.37,47.86,36.61
Shabeellaha Hoose,1992,44,0.165,298.92,25.31,50.18,37.75
Shabeellaha Hoose,1992,45,0.176,298.83,26.78,52.72,39.75
Shabeellaha Hoose,1992,46,0.187,298.68,28.17,56.3,42.24
Shabeellaha Hoose,1992,47,0.198,298.62,30.15,58.94,44.54
Shabeellaha Hoose,1992,48,0.208,298.6,32.2,61.88,47.04
Shabeellaha Hoose,1992,49,0.218,298.88,34.82,63.81,49.32
Shabeellaha Hoose,1992,50,0.231,299.73,38.95,61.57,50.26
Shabeellaha Hoose,1992,51,0.243,301.11,43.11,56.77,49.94
Shabeellaha Hoose,1992,52,0.252,302.85,46.98,49.21,48.09
Shabeellaha Hoose,1993,1,0.256,304.95,51.35,40.4,45.88
Shabeellaha Hoose,1993,2,0.25,306.5,50.73,35.45,43.09
Shabeellaha Hoose,1993,3,0.24,307.51,47.54,34.49,41.01
Shabeellaha Hoose,1993,4,0.227,308.04,43.63,36.2,39.92
Shabeellaha Hoose,1993,5,0.216,308.51,41.41,38.22,39.81
Shabeellaha Hoose,1993,6,0.205,308.82,39.46,40.76,40.11
Shabeellaha Hoose,1993,7,0.193,308.88,37.93,44.17,41.05
Shabeellaha Hoose,1993,8,0.182,308.87,37.4,45.61,41.5
Shabeellaha Hoose,1993,9,0.171,308.62,36.31,47.33,41.82
Shabeellaha Hoose,1993,10,0.161,308.1,34.71,48.05,41.38
Shabeellaha Hoose,1993,11,0.153,307.57,34.21,47.84,41.02
Shabeellaha Hoose,1993,12,0.146,306.48,32.88,51.02,41.95
Shabeellaha Hoose,1993,13,0.143,305.42,33.06,52.15,42.6
Shabeellaha Hoose,1993,14,0.145,304.53,34.49,49.07,41.78
Shabeellaha Hoose,1993,15,0.149,303.36,33.77,45.7,39.73
Shabeellaha Hoose,1993,16,0.152,301.79,31.8,46.23,39.02
Shabeellaha Hoose,1993,17,0.158,300.04,30.82,48.76,39.79
Shabeellaha Hoose,1993,18,0.172,298.65,32.17,50.64,41.41
Shabeellaha Hoose,1993,19,0.19,297.87,34.43,50.43,42.43
Shabeellaha Hoose,1993,20,0.205,296.98,36.28,53.92,45.1
Shabeellaha Hoose,1993,21,0.216,296.3,37.25,54.67,45.96
Shabeellaha Hoose,1993,22,0.221,295.74,38.31,54.8,46.56
Shabeellaha Hoose,1993,23,0.223,295.58,40.4,51.4,45.9
Shabeellaha Hoose,1993,24,0.221,295.47,41.43,48.72,45.08
Shabeellaha Hoose,1993,25,0.212,294.71,40.04,53.42,46.73
Shabeellaha Hoose,1993,26,0.203,294.35,39.22,55.98,47.6
Shabeellaha Hoose,1993,27,0.198,294.51,39.35,54.35,46.85
Shabeellaha Hoose,1993,28,0.194,294.73,38.66,55.12,46.89
Shabeellaha Hoose,1993,29,0.187,294.95,36.49,57.69,47.09
Shabeellaha Hoose,1993,30,0.182,295.38,35.68,57.97,46.83
Shabeellaha Hoose,1993,31,0.182,296.15,37.5,54.39,45.95
Shabeellaha Hoose,1993,32,0.183,297.11,39.51,50.13,44.82
Shabeellaha Hoose,1993,33,0.179,297.68,39.45,50.44,44.95
Shabeellaha Hoose,1993,34,0.175,298.15,38.43,51.44,44.93
Shabeellaha Hoose,1993,35,0.172,298.67,37.99,51.55,44.77
Shabeellaha Hoose,1993,36,0.172,299.36,39.09,48.53,43.81
Shabeellaha Hoose,1993,37,0.169,299.64,38.18,48.86,43.52
Shabeellaha Hoose,1993,38,0.164,299.81,35.54,50.33,42.93
Shabeellaha Hoose,1993,39,0.162,300.2,34.57,45.28,39.93
Shabeellaha Hoose,1993,40,0.162,300.36,34.2,39.49,36.85
Shabeellaha Hoose,1993,41,0.161,300.09,33.04,39.38,36.21
Shabeellaha Hoose,1993,42,0.165,299.88,32.4,40.51,36.45
Shabeellaha Hoose,1993,43,0.175,299.79,32.64,40.83,36.73
Shabeellaha Hoose,1993,44,0.188,299.7,34.11,42.24,38.17
Shabeellaha Hoose,1993,45,0.201,299.64,35.73,44.92,40.33
Shabeellaha Hoose,1993,46,0.213,299.61,36.99,48.12,42.56
Shabeellaha Hoose,1993,47,0.224,299.76,38.93,49.78,44.36
Shabeellaha Hoose,1993,48,0.237,300.14,41.68,50.35,46.02
Shabeellaha Hoose,1993,49,0.247,300.62,44.26,51.34,47.8
Shabeellaha Hoose,1993,50,0.255,301.23,47.22,51.08,49.15
Shabeellaha Hoose,1993,51,0.256,302.27,47.97,48.81,48.39
Shabeellaha Hoose,1993,52,0.251,303.47,47.28,44.89,46.08
Shabeellaha Hoose,1994,1,0.237,304.17,45.63,45.18,45.4
Shabeellaha Hoose,1994,2,0.221,304.61,41.01,47.55,44.28
Shabeellaha Hoose,1994,3,0.205,305.13,36.31,50.25,43.28
Shabeellaha Hoose,1994,4,0.192,305.62,32.47,53.21,42.84
Shabeellaha Hoose,1994,5,0.177,305.86,28.8,57.58,43.19
Shabeellaha Hoose,1994,6,0.164,306.11,25.45,61.77,43.61
Shabeellaha Hoose,1994,7,0.152,306.2,23.13,66.27,44.7
Shabeellaha Hoose,1994,8,0.141,306.05,21.5,70.03,45.77
Shabeellaha Hoose,1994,9,0.132,305.5,20.16,75.06,47.61
Shabeellaha Hoose,1994,10,0.126,304.95,19.62,76.28,47.95
Shabeellaha Hoose,1994,11,0.124,304.61,20.14,74.07,47.11
Shabeellaha Hoose,1994,12,0.123,303.99,20.47,72.57,46.52
Shabeellaha Hoose,1994,13,0.125,302.93,21.93,73.41,47.67
Shabeellaha Hoose,1994,14,0.133,301.52,26.42,74.31,50.36
Shabeellaha Hoose,1994,15,0.148,299.7,32.08,75.18,53.63
Shabeellaha Hoose,1994,16,0.169,297.49,38.82,79.61,59.22
Shabeellaha Hoose,1994,17,0.194,295.54,45.95,83.47,64.71
Shabeellaha Hoose,1994,18,0.225,294.26,54.11,85.7,69.9
Shabeellaha Hoose,1994,19,0.262,294,62.92,85.02,73.97
Shabeellaha Hoose,1994,20,0.29,293.97,68.63,83.15,75.89
Shabeellaha Hoose,1994,21,0.311,294.04,72.32,78.5,75.41
Shabeellaha Hoose,1994,22,0.318,293.84,73.92,75.39,74.65
Shabeellaha Hoose,1994,23,0.312,293.58,73.03,72.67,72.85
Shabeellaha Hoose,1994,24,0.299,293.62,70.02,69.29,69.66
Shabeellaha Hoose,1994,25,0.288,293.77,67.98,64.94,66.46
Shabeellaha Hoose,1994,26,0.283,293.96,69.08,61.62,65.35
Shabeellaha Hoose,1994,27,0.282,294.38,71.3,57.61,64.46
Shabeellaha Hoose,1994,28,0.282,294.95,72.36,54.82,63.59
Shabeellaha Hoose,1994,29,0.279,295.3,71.33,55.94,63.64
Shabeellaha Hoose,1994,30,0.28,295.8,71.55,55.01,63.28
Shabeellaha Hoose,1994,31,0.281,296.33,72.04,53.63,62.83
Shabeellaha Hoose,1994,32,0.284,297,72.86,52.11,62.49
Shabeellaha Hoose,1994,33,0.287,297.61,73.73,52.29,63.01
Shabeellaha Hoose,1994,34,0.287,297.95,73.61,55.19,64.4
Shabeellaha Hoose,1994,35,0.285,298.13,73.72,59.16,66.44
Shabeellaha Hoose,1994,36,0.276,297.71,72.38,66.63,69.51
Shabeellaha Hoose,1995,7,0.219,309.86,50.38,36.13,43.26
Shabeellaha Hoose,1995,8,0.21,309.61,51.03,39.43,45.23
Shabeellaha Hoose,1995,9,0.2,309.22,51.04,42.58,46.81
Shabeellaha Hoose,1995,10,0.191,308.51,50.65,45.05,47.85
Shabeellaha Hoose,1995,11,0.182,307.67,50.93,47.59,49.26
Shabeellaha Hoose,1995,12,0.176,306.47,51.2,51.71,51.45
Shabeellaha Hoose,1995,13,0.173,305.37,52,53.04,52.52
Shabeellaha Hoose,1995,14,0.174,304.13,52.85,52.93,52.89
Shabeellaha Hoose,1995,15,0.18,302.84,51.51,50.75,51.13
Shabeellaha Hoose,1995,16,0.19,301.51,51.35,49.49,50.42
Shabeellaha Hoose,1995,17,0.206,300.37,53.03,46.56,49.8
Shabeellaha Hoose,1995,18,0.224,299.48,54.7,43.04,48.87
Shabeellaha Hoose,1995,19,0.24,299.07,55.48,37.76,46.62
Shabeellaha Hoose,1995,20,0.251,298.81,54.55,33.68,44.11
Shabeellaha Hoose,1995,21,0.251,298.51,51.04,29.89,40.46
Shabeellaha Hoose,1995,22,0.244,298.16,46.98,28.53,37.76
Shabeellaha Hoose,1995,23,0.232,297.93,43.18,27.11,35.14
Shabeellaha Hoose,1995,24,0.217,297.59,38.8,27.61,33.2
Shabeellaha Hoose,1995,25,0.202,297.31,35.38,27.67,31.53
Shabeellaha Hoose,1995,26,0.188,296.94,32.38,30.41,31.39
Shabeellaha Hoose,1995,27,0.179,296.67,31.02,33.95,32.48
Shabeellaha Hoose,1995,28,0.173,296.45,29.79,38.76,34.27
Shabeellaha Hoose,1995,29,0.169,296.3,28.92,44.87,36.89
Shabeellaha Hoose,1995,30,0.171,296.47,30.74,47.73,39.24
Shabeellaha Hoose,1995,31,0.174,296.47,33.29,52.57,42.93
Shabeellaha Hoose,1995,32,0.181,296.64,37.21,56.79,47
Shabeellaha Hoose,1995,33,0.187,296.85,41.15,61.34,51.24
Shabeellaha Hoose,1995,34,0.189,296.9,43.36,67.18,55.27
Shabeellaha Hoose,1995,35,0.192,297.28,45.93,68.99,57.46
Shabeellaha Hoose,1995,36,0.191,297.6,47.55,70.27,58.91
Shabeellaha Hoose,1995,37,0.187,297.91,46.74,71.22,58.98
Shabeellaha Hoose,1995,38,0.183,298.16,45.08,71.32,58.2
Shabeellaha Hoose,1995,39,0.177,298.22,43.01,69.21,56.11
Shabeellaha Hoose,1995,40,0.176,298.35,42.32,62.95,52.64
Shabeellaha Hoose,1995,41,0.176,298.31,42.09,59.39,50.74
Shabeellaha Hoose,1995,42,0.183,298.18,41.99,58.7,50.34
Shabeellaha Hoose,1995,43,0.197,298.3,43.26,56.27,49.77
Shabeellaha Hoose,1995,44,0.216,298.63,45.75,52.74,49.25
Shabeellaha Hoose,1995,45,0.236,299.23,48.85,48.92,48.89
Shabeellaha Hoose,1995,46,0.25,299.7,49.97,47.78,48.87
Shabeellaha Hoose,1995,47,0.257,300.1,50.22,47.6,48.91
Shabeellaha Hoose,1995,48,0.26,300.83,49.61,45.76,47.68
Shabeellaha Hoose,1995,49,0.26,301.67,48.8,44.37,46.59
Shabeellaha Hoose,1995,50,0.259,302.47,48.41,42.98,45.69
Shabeellaha Hoose,1995,51,0.256,303.32,48.15,41.92,45.03
Shabeellaha Hoose,1995,52,0.251,304.32,47.78,39.32,43.55
Shabeellaha Hoose,1996,1,0.241,305.39,47.99,37.17,42.58
Shabeellaha Hoose,1996,2,0.226,306.14,44.4,37.45,40.93
Shabeellaha Hoose,1996,3,0.209,306.66,39.21,39.87,39.54
Shabeellaha Hoose,1996,4,0.194,307.13,34.74,42.51,38.63
Shabeellaha Hoose,1996,5,0.181,307.82,31.68,43.3,37.49
Shabeellaha Hoose,1996,6,0.167,308.18,28.25,45.86,37.05
Shabeellaha Hoose,1996,7,0.153,307.9,25.24,52.29,38.77
Shabeellaha Hoose,1996,8,0.141,307.72,23.81,55.63,39.72
Shabeellaha Hoose,1996,9,0.133,307.51,22.51,57.54,40.03
Shabeellaha Hoose,1996,10,0.126,307.14,21.36,57.31,39.34
Shabeellaha Hoose,1996,11,0.121,306.47,20.76,58.16,39.46
Shabeellaha Hoose,1996,12,0.119,305.86,20.89,56.91,38.9
Shabeellaha Hoose,1996,13,0.121,305.57,22.15,51.3,36.73
Shabeellaha Hoose,1996,14,0.125,304.87,23.58,46.59,35.09
Shabeellaha Hoose,1996,15,0.131,303.41,24.09,45.75,34.92
Shabeellaha Hoose,1996,16,0.144,302.04,27.35,44.82,36.08
Shabeellaha Hoose,1996,17,0.161,300.62,31.88,44.38,38.13
Shabeellaha Hoose,1996,18,0.18,299.13,35.16,46.92,41.04
Shabeellaha Hoose,1996,19,0.2,297.64,37.63,53.66,45.65
Shabeellaha Hoose,1996,20,0.215,296.22,38.94,63.21,51.07
Shabeellaha Hoose,1996,21,0.228,295.47,40.6,64.81,52.7
Shabeellaha Hoose,1996,22,0.236,294.89,42.64,64.95,53.79
Shabeellaha Hoose,1996,23,0.24,294.42,45.17,64.36,54.76
Shabeellaha Hoose,1996,24,0.238,294.1,46.22,64.28,55.25
Shabeellaha Hoose,1996,25,0.235,294.27,47.45,59.37,53.41
Shabeellaha Hoose,1996,26,0.231,294.9,48.71,51.03,49.87
Shabeellaha Hoose,1996,27,0.22,295.14,46.75,48.64,47.7
Shabeellaha Hoose,1996,28,0.206,295.09,42.52,51.91,47.22
Shabeellaha Hoose,1996,29,0.194,295.72,38.6,49.25,43.93
Shabeellaha Hoose,1996,30,0.182,296.38,35.31,46.21,40.76
Shabeellaha Hoose,1996,31,0.172,296.88,32.34,45.41,38.88
Shabeellaha Hoose,1996,32,0.164,297.8,30.82,41.4,36.11
Shabeellaha Hoose,1996,33,0.158,299.08,30.14,33.78,31.96
Shabeellaha Hoose,1996,34,0.153,300.31,29.54,26.61,28.08
Shabeellaha Hoose,1996,35,0.148,301.17,28.59,23.14,25.86
Shabeellaha Hoose,1996,36,0.143,301.79,27.9,21.13,24.52
Shabeellaha Hoose,1996,37,0.138,302.27,25.74,19.11,22.42
Shabeellaha Hoose,1996,38,0.134,302.52,23.27,19.12,21.2
Shabeellaha Hoose,1996,39,0.131,302.51,21.44,19.1,20.27
Shabeellaha Hoose,1996,40,0.126,301.62,17.79,25.61,21.7
Shabeellaha Hoose,1996,41,0.126,300.84,16.49,31.64,24.06
Shabeellaha Hoose,1996,42,0.133,300.83,17.43,31.77,24.6
Shabeellaha Hoose,1996,43,0.141,300.67,17.94,33.49,25.72
Shabeellaha Hoose,1996,44,0.152,300.57,19.22,35.66,27.44
Shabeellaha Hoose,1996,45,0.165,300.73,21.58,37.02,29.3
Shabeellaha Hoose,1996,46,0.179,301.37,24.59,35.65,30.12
Shabeellaha Hoose,1996,47,0.193,302.3,28.12,32.44,30.28
Shabeellaha Hoose,1996,48,0.207,303.46,31.38,28.3,29.84
Shabeellaha Hoose,1996,49,0.216,304.84,33.62,24.02,28.82
Shabeellaha Hoose,1996,50,0.218,305.98,34.44,21.15,27.8
Shabeellaha Hoose,1996,51,0.215,307.01,33.63,18.9,26.27
Shabeellaha Hoose,1996,52,0.205,307.97,31.06,16.73,23.89
Shabeellaha Hoose,1997,1,0.193,308.38,29.09,18.68,23.88
Shabeellaha Hoose,1997,2,0.183,309.06,26.94,19.32,23.13
Shabeellaha Hoose,1997,3,0.175,310.12,25.5,17.73,21.61
Shabeellaha Hoose,1997,4,0.167,310.96,23.67,16.63,20.15
Shabeellaha Hoose,1997,5,0.158,311.49,22.04,17.38,19.71
Shabeellaha Hoose,1997,6,0.149,311.66,20.42,19.69,20.05
Shabeellaha Hoose,1997,7,0.14,311.67,19.4,22.36,20.88
Shabeellaha Hoose,1997,8,0.134,311.44,20.15,25.15,22.65
Shabeellaha Hoose,1997,9,0.131,311.11,21.67,27.11,24.39
Shabeellaha Hoose,1997,10,0.129,310.3,23.09,30.1,26.6
Shabeellaha Hoose,1997,11,0.129,309.2,25.55,34.8,30.17
Shabeellaha Hoose,1997,12,0.133,308,29.76,38.68,34.22
Shabeellaha Hoose,1997,13,0.141,306.33,35.73,44.79,40.26
Shabeellaha Hoose,1997,14,0.154,303.97,43.51,54.41,48.96
Shabeellaha Hoose,1997,15,0.176,301.67,51.65,60.58,56.12
Shabeellaha Hoose,1997,16,0.202,299.86,59.25,63.54,61.4
Shabeellaha Hoose,1997,17,0.23,298.85,65.69,60.21,62.95
Shabeellaha Hoose,1997,18,0.255,298.28,69.42,54.57,61.99
Shabeellaha Hoose,1997,19,0.273,297.95,69.9,49.5,59.7
Shabeellaha Hoose,1997,20,0.282,297.73,67.77,45.38,56.58
Shabeellaha Hoose,1997,21,0.284,297.25,64.05,43.76,53.9
Shabeellaha Hoose,1997,22,0.28,296.66,61.35,45.15,53.25
Shabeellaha Hoose,1997,23,0.27,295.58,58.58,52.38,55.48
Shabeellaha Hoose,1997,24,0.259,294.24,55.84,63.29,59.56
Shabeellaha Hoose,1997,25,0.253,293.45,55.65,68.14,61.9
Shabeellaha Hoose,1997,26,0.249,293.24,57.28,68.53,62.91
Shabeellaha Hoose,1997,27,0.248,293.26,59.18,68.46,63.82
Shabeellaha Hoose,1997,28,0.25,293.79,61.47,65.98,63.72
Shabeellaha Hoose,1997,29,0.253,294.47,63.52,64.32,63.92
Shabeellaha Hoose,1997,30,0.257,295.29,66.25,60.71,63.48
Shabeellaha Hoose,1997,31,0.259,295.86,68.08,59.26,63.67
Shabeellaha Hoose,1997,32,0.259,296.41,69.09,59.7,64.4
Shabeellaha Hoose,1997,33,0.26,297.13,70.48,58.66,64.57
Shabeellaha Hoose,1997,34,0.26,297.7,70.61,58.93,64.77
Shabeellaha Hoose,1997,35,0.259,298.07,71.02,60.92,65.97
Shabeellaha Hoose,1997,36,0.255,298.17,70.93,64.76,67.85
Shabeellaha Hoose,1997,37,0.248,297.84,69.56,73.08,71.32
Shabeellaha Hoose,1997,38,0.244,297.44,69.36,80.64,75
Shabeellaha Hoose,1997,39,0.245,296.86,70.74,85.39,78.06
Shabeellaha Hoose,1997,40,0.252,295.99,74.05,89.56,81.81
Shabeellaha Hoose,1997,41,0.266,295.05,80.02,93.73,86.88
Shabeellaha Hoose,1997,42,0.29,294.37,86.66,95.66,91.16
Shabeellaha Hoose,1997,43,0.318,293.95,90.98,96.16,93.57
Shabeellaha Hoose,1997,44,0.342,293.49,92.3,97.2,94.75
Shabeellaha Hoose,1997,45,0.361,293.24,92.25,97.94,95.1
Shabeellaha Hoose,1997,46,0.372,293.07,90.86,98.25,94.56
Shabeellaha Hoose,1997,47,0.378,292.88,89.41,98.79,94.1
Shabeellaha Hoose,1997,48,0.383,292.94,88.46,99.18,93.82
Shabeellaha Hoose,1997,49,0.385,293.31,88.17,99.48,93.82
Shabeellaha Hoose,1997,50,0.381,293.65,87.79,99.75,93.77
Shabeellaha Hoose,1997,51,0.379,294.25,88.25,99.86,94.05
Shabeellaha Hoose,1997,52,0.376,294.68,89.31,99.88,94.59
Shabeellaha Hoose,1998,1,0.375,295.38,94.4,99.91,97.15
Shabeellaha Hoose,1998,2,0.376,296.31,97.2,99.86,98.53
Shabeellaha Hoose,1998,3,0.378,297.49,98.87,99.69,99.28
Shabeellaha Hoose,1998,4,0.377,298.87,99.56,99.07,99.31
Shabeellaha Hoose,1998,5,0.37,300.1,99.72,98.46,99.09
Shabeellaha Hoose,1998,6,0.362,301.35,99.75,97.71,98.73
Shabeellaha Hoose,1998,7,0.348,302.39,99.74,96.62,98.18
Shabeellaha Hoose,1998,8,0.333,303.04,99.68,94.79,97.23
Shabeellaha Hoose,1998,9,0.32,303.48,99.64,92.33,95.98
Shabeellaha Hoose,1998,10,0.306,303.45,99.62,89.54,94.58
Shabeellaha Hoose,1998,11,0.289,303.03,99.52,88.28,93.9
Shabeellaha Hoose,1998,12,0.275,302.43,99.28,86.97,93.13
Shabeellaha Hoose,1998,13,0.263,301.53,98.55,86.73,92.64
Shabeellaha Hoose,1998,14,0.253,300.31,95.38,86.32,90.85
Shabeellaha Hoose,1998,15,0.254,299.14,89.89,82.01,85.95
Shabeellaha Hoose,1998,16,0.263,297.98,86.76,79.52,83.14
Shabeellaha Hoose,1998,17,0.278,297.11,86.03,76.2,81.12
Shabeellaha Hoose,1998,18,0.295,296.34,85.99,74.1,80.04
Shabeellaha Hoose,1998,19,0.311,295.8,85.79,73.08,79.43
Shabeellaha Hoose,1998,20,0.324,295.58,85.63,70.08,77.85
Shabeellaha Hoose,1998,21,0.333,295.81,85.49,60.6,73.04
Shabeellaha Hoose,1998,22,0.33,295.65,83.88,56.58,70.23
Shabeellaha Hoose,1998,23,0.32,295.26,81.68,55.82,68.75
Shabeellaha Hoose,1998,24,0.311,294.97,79.72,55.56,67.64
Shabeellaha Hoose,1998,25,0.298,294.53,76.74,57.32,67.03
Shabeellaha Hoose,1998,26,0.287,294.1,74.94,60.44,67.69
Shabeellaha Hoose,1998,27,0.277,293.51,73.57,66.88,70.23
Shabeellaha Hoose,1998,28,0.278,293.52,75.35,69.58,72.46
Shabeellaha Hoose,1998,29,0.283,294.12,78.73,67.99,73.36
Shabeellaha Hoose,1998,30,0.283,294.72,79.96,66.05,73.01
Shabeellaha Hoose,1998,31,0.275,295.13,78.42,66.15,72.28
Shabeellaha Hoose,1998,32,0.268,295.58,77.08,67.9,72.49
Shabeellaha Hoose,1998,33,0.263,296.25,76.79,67.52,72.15
Shabeellaha Hoose,1998,34,0.262,297.24,77.36,62.96,70.16
Shabeellaha Hoose,1998,35,0.257,297.98,76.57,60.79,68.68
Shabeellaha Hoose,1998,36,0.249,298.54,75.07,59.05,67.06
Shabeellaha Hoose,1998,37,0.242,298.86,73.36,59.66,66.51
Shabeellaha Hoose,1998,38,0.23,298.82,68.78,63.54,66.16
Shabeellaha Hoose,1998,39,0.217,298.62,62.75,64.71,63.73
Shabeellaha Hoose,1998,40,0.208,298.45,57.9,61.88,59.89
Shabeellaha Hoose,1998,41,0.204,298.3,54.77,59.27,57.02
Shabeellaha Hoose,1998,42,0.205,298.16,51.62,58.32,54.97
Shabeellaha Hoose,1998,43,0.212,298.04,49.16,57.97,53.56
Shabeellaha Hoose,1998,44,0.226,298.03,49.71,57.56,53.64
Shabeellaha Hoose,1998,45,0.247,298.21,53.23,57.18,55.2
Shabeellaha Hoose,1998,46,0.273,298.6,59.07,56.24,57.65
Shabeellaha Hoose,1998,47,0.297,299.32,65.16,53.18,59.17
Shabeellaha Hoose,1998,48,0.313,300.33,68.75,49.29,59.02
Shabeellaha Hoose,1998,49,0.319,301.31,69.57,46.95,58.26
Shabeellaha Hoose,1998,50,0.314,302.07,68.49,45.85,57.17
Shabeellaha Hoose,1998,51,0.304,302.74,65.56,45.89,55.72
Shabeellaha Hoose,1998,52,0.289,303.48,61.81,44.8,53.3
Shabeellaha Hoose,1999,1,0.274,304.3,60.61,44.25,52.43
Shabeellaha Hoose,1999,2,0.26,305.17,57.21,43.85,50.53
Shabeellaha Hoose,1999,3,0.246,306,53.13,44.25,48.69
Shabeellaha Hoose,1999,4,0.233,306.8,49.52,44.77,47.15
Shabeellaha Hoose,1999,5,0.219,307.29,46.66,47.02,46.84
Shabeellaha Hoose,1999,6,0.205,307.42,43.74,51.53,47.63
Shabeellaha Hoose,1999,7,0.191,307.22,41.47,57.62,49.54
Shabeellaha Hoose,1999,8,0.178,306.84,40.12,62.99,51.56
Shabeellaha Hoose,1999,9,0.166,306.46,38.49,66.62,52.55
Shabeellaha Hoose,1999,10,0.157,305.81,36.98,68.75,52.87
Shabeellaha Hoose,1999,11,0.151,305.35,37.52,67.95,52.73
Shabeellaha Hoose,1999,12,0.151,305.11,39.68,63.65,51.67
Shabeellaha Hoose,1999,13,0.152,304.56,41.29,60.47,50.88
Shabeellaha Hoose,1999,14,0.155,303.81,42.4,56.18,49.29
Shabeellaha Hoose,1999,15,0.162,302.9,41.64,50.58,46.11
Shabeellaha Hoose,1999,16,0.173,301.75,42.36,47.49,44.93
Shabeellaha Hoose,1999,17,0.192,300.72,46.45,43.34,44.89
Shabeellaha Hoose,1999,18,0.217,299.67,51.87,41.39,46.63
Shabeellaha Hoose,1999,19,0.237,298.61,54.09,43,48.55
Shabeellaha Hoose,1999,20,0.251,297.84,54.85,44.9,49.87
Shabeellaha Hoose,1999,21,0.26,297.17,54.45,45.5,49.98
Shabeellaha Hoose,1999,22,0.257,296.17,52.45,51.34,51.9
Shabeellaha Hoose,1999,23,0.25,294.91,50.53,59.97,55.25
Shabeellaha Hoose,1999,24,0.245,294.12,49.9,65.12,57.51
Shabeellaha Hoose,1999,25,0.24,293.35,50.31,70.1,60.2
Shabeellaha Hoose,1999,26,0.236,292.81,51.19,73.85,62.52
Shabeellaha Hoose,1999,27,0.232,292.63,51.99,75.24,63.61
Shabeellaha Hoose,1999,28,0.232,292.95,53.3,74.76,64.03
Shabeellaha Hoose,1999,29,0.232,293.66,54.51,72.27,63.39
Shabeellaha Hoose,1999,30,0.235,294.64,56.99,66.14,61.56
Shabeellaha Hoose,1999,31,0.236,295.73,58.99,59.08,59.03
Shabeellaha Hoose,1999,32,0.236,296.86,60.25,53.23,56.74
Shabeellaha Hoose,1999,33,0.237,298.12,62.24,46.36,54.3
Shabeellaha Hoose,1999,34,0.24,299.29,64.13,40.29,52.21
Shabeellaha Hoose,1999,35,0.24,299.75,65.19,41.31,53.25
Shabeellaha Hoose,1999,36,0.24,300.02,66.61,42.88,54.74
Shabeellaha Hoose,1999,37,0.24,300.09,67.42,45.6,56.51
Shabeellaha Hoose,1999,38,0.237,299.8,66.66,51.94,59.3
Shabeellaha Hoose,1999,39,0.233,299.55,64.83,54.29,59.56
Shabeellaha Hoose,1999,40,0.226,299.39,61.85,51.79,56.82
Shabeellaha Hoose,1999,41,0.216,299.09,56.55,51.54,54.04
Shabeellaha Hoose,1999,42,0.209,298.89,50.04,52.21,51.12
Shabeellaha Hoose,1999,43,0.207,298.9,44.61,51.05,47.83
Shabeellaha Hoose,1999,44,0.206,298.83,40.12,51.64,45.88
Shabeellaha Hoose,1999,45,0.206,298.55,36.85,55.63,46.24
Shabeellaha Hoose,1999,46,0.211,298.14,35.91,61.19,48.55
Shabeellaha Hoose,1999,47,0.224,297.94,38.66,64.46,51.56
